text,label
مهما حلفتي و اتحديتي الكل يعرف حقيقتك دئب متنكر في هيئة خروف,1
جاهله في كلامها .. عبله في كلامها,1
ديل   ههههههههه مافي داعي  نحكي,0
يا احلام اني شنو حته تحجين على راغب علامه راغب علامه نجم شو انتي أتغارين من راغب ياهبله,1
صراحه اولو  احلام تطلع من ارب ايدول محد بيشوفه بلا راغب بلا هم,0
5:31. اكسيوزمي. هههههه,0
عاشت أحلام   ( الملكة ),0
😋😋ههههههن,0
انا كنت احترمها بس خلص اكرهك يا احلام,0
راغب علامة فنان محترم له شعبيته المشهوره وهو سوبر ستار . هو اللذي  انسحب من عرب ايدول لأنه لايستطيع ان يعمل مع ناس مغروره لاتفهم ونانسي عجرم جميله وفنانه محترمه وبعض الفنانات لم يستطيعوا ان يوقفوا الغيره القاتله من نانسي عجرم وهذي هي سبب المشكله .,0
ههههههه,0
احلام عدنا نقص وانفصام بالشخصيه خطيه,1
مشكلة راغب علامة مع أحلام أن راغب يحتقرها وما يشوفها شي بسبب قبح شكلها ولونها ولهجتها,1
ههههههههههههههههههههههههههه  الرماس اللبناني يطلع من فمج كأنه  زق هههههههههههههههههههههههههههههههههههههههه,1
جاهلة,1
شنو يعني ميته قهر من راغب لانه رئيس اللجنه ههههههههههه روووحي موتي احلام المغروره المتكبره,1
شوفي يا رشيقة جيبي سطل مال ماي وغسلي بي وجهك وراح تتفاجئين ولك انتي جمال اصطناعي يعني مو طبيعية وديربالك تتكبرين يا مؤدبة,1
انا كتير اتدايئت هههههههه,0
حيااااتي والله انسانه طيبه احلام احبك,0
ماريت اسخف ولا اتفه من احلام ... غرورها طير جمهورها,1
"كفووووو يا احلام , طردي الكلب هذا من خليجنا",1
والله عمر سايمون ماكعد ثاني واحد ودائما يكعد الاول لانه رئيس اللجنه بس احلام تبقى غبيه,1
الله يطيح حظ الزمن الي يخلي وحده دخيله على الفن وخبله مثل احلام ان تقيم الفن والفنانين هزلت والله,0
كفو كفو والله ي الملكه  لبى روحك والله,0
انا اقول هي وثاقه من نفسها. صح بس ليه متفتخر بلوغتها. وتثق فيه.  يقهر هذئ شي.,0
ترى تعليقات صليبيه و شروك إيران .... هزلت,0
"كاظم صارله اكثر من 20 سنة خارج العراق,,, و بلقائاته يتكلم اللهجة العراقية",0
ليه يا احلام راغب علام مو صديقك ليه بتقولي هيك عليه,0
اغبي اغبي اغبي اغبي اغبي,0
ههههههه والله طبعا احلام  تبقى وراغب برا  لان هي خليجية   ، قالت أني ملكة  اعوذ بالله من هيج ملكة هههههههه .,0
احلام ما بيعجبها احد  بس نفسها لن مريضه نفسين هذه دبدوبه تحجي على كل الفنانين والفنانات,1
بعرف شي واحد تتكلمين لبناني ليش يعني مايفهم هو كلام الخليج يعني فوق انك ناكره أصلك اابحريني كمان لهتجتك,0
كل كلمه قالته احلام صحيح,0
امراءه صريحه وبتعطي راءيها بكل صراحه واقعيه و عفويه قالت شي حقيقه انو داءما راغب بتعدا عليها وهذا كان واضح بلبرنامج كان داءما بحاول يحطها بمواقف احراج وبحب يحطها على انها امراءه يستهزء بها    راغب علامه صوته حلو بس متكبر جدا,0
مقرفة ومغرورة ومملة ومش صريحة ومتصنعة وبتغار ومش عارف كيف متحملينها والله نيشان قرف الساعة الي جابها عَل برنامج,1
احﻻام مغرورة بفلوسها,0
والله ربنا يحفظك م بتجامل خالص ربنا يتولاك ب رعايتو,0
"سالفة الخلاف أنا اعرفها من خلال أحد مصادري في البرنامج . . 

بإختصار ""أحلام قردنت راغب ورفض"" وراح بلغ عنها الهيئه (قضية ابتزاز وتحرش) 
هههههههههههههههههههههههههههههههههههههههههههههههههه",0
اكلي خره خره خره راغب علامه يضحك عليج هههههههه احلام تتكلم على اسيادها بلفن,1
احلام امنيه حياتها انها اتكون مواطنه لبنانيه لانو من اتشوف الفنانات اللبنانيات رشاقه وجسم وجمال بتحترق من داخلها ولو تلحظون المقطع كل شوي وقالت انا اكتير اتضايقت ومن ايمته شعب الامارت بيقول كتير (احلام هايشه (بقره) طاح حظه,0
يا احلام و الله بعشقك يا ملكة العالم باكماه و احسن مغنية على الاطلاق,0
احلوما ما تردين على حد وراغب شايف نفسة ودوم خليتش صادقة بقراراتتش,0
أنا احس ان الي يحارب احلام بهالشكل المتواصل هي نوال  الكويتيه وناس من طرفها ماعرف والله أعلم,0
ههههههه والله احلام مونستنا.. خلوها دائما اسوي مشاكل هيه مشكلجية.. طبعها صعب وحاد.. وعدائية.. بإختصار,0
ما بتعرف تحكي والغرور والكيد والغيييييرة قاتلتها قتل، قليلة ذوق وقال بنت ال mbc قال والله انك عبدة المصاري كله كذب بكذب  !!!,1
ايش هذي اللهجه يااحلام مابانت. لبنانيه ولا خليجيه ومو لايق الصراحه ههههههههه😂,0
احلام و توفيق عكاشه و مرتضى منصور و محمد السبكى لما بشوف طريقه كلامهم مش بصدق أنهم طبيعين أو عارفين انهم على الهوا يعنى بجد ناس مريضه,1
سخيفه والسخف يخجل منها,1
الفنانة احلام للأسف تفتقر الى الهدوء في حديثها والرقي والسلاسة والمرونة بختصار الى الكثير من صفات الانوثة لا اقصد الجمال او الشكل لاني احسب الانوثة با التصرفات وغير ذالك عليها ان تعمل على التواضع والله اعلم .,0
الملكة انت الزعيمة,0
والله احلام عفويه صح بس طيبه والله وقلبها ابيض و ما تغلط على ااحد الا لما احد يغلط عليها بس راغب علامه كلب يكرهها علشان كذا يشتغلها من تحت لتحت حيوان راغب حقير قال فنان و الله ما عنده من الفن شي,0
احلام والله احبك يا ملكة العالم صدق من سماكي بهل الاسم وانت يا زق انت وهو خير تتكلمون عن الملكه انتوا شايفين نفسكم وابغ اقولكم شئ روح لحمام بيتك يا زبالة بيتنا وقارن نفسك مع البلاعه ما راح تشوف اي اختلاف انت والبلاعه سو عاد من زين اصواتكم كانكم حمار ينهق ياي مسوين نفسك كانك فنان صراحتن في راي انت نجم الزبايل اخيس زباله فيهم انت النجم حقهم هي كل زق وانطم ولا تتكلم عن ملكة جمال العالم فاهم ولا افهمك يا مستر زق,1
ليتك ساكته يا احلام... تصريحاتك هي العدو الاول لكى... وبعدين وين انتى وين راغب انتى في الصف الاول الابتدائي وراغب استاذ جامعى.,0
"راغب فعلا تصرفاته مع النجوم تدل على خوف كبير من النجوم ونيشان يحاول يقف في صف راغب , تظل احلام نجمة الخليج والعالم العربي الغنائي وهي الوحيده التي استطاعت انجاح البرنامج",0
